Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (Âµg),Folate (Âµg),Vitamin A (Âµg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (Âµg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (Âµg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2026-05-01,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-01,"Uncategorized","Chick-fil-A, Grilled Nuggets","7.00 nugget",101.73,0.00,0.00,0.00,0.00,36.91,0.04,0.07,7.06,0.55,0.34,0.19,2.28,5.12,0.00,2.84,0.15,0.17,9.27,0.03,0.61,15.46,0.01,122.96,140.51,13.90,358.95,0.70,0.77,0.80,0.01,0.00,0.01,0.79,0.00,0.00,2.57,48.34,0.88,0.56,0.72,0.05,0.06,0.02,0.02,0.01,0.47,0.05,0.42,0.23,0.55,0.93,1.32,1.49,0.49,0.70,17.58,0.74,0.21,0.59,0.87,"Fast Foods"
2026-05-01,"Uncategorized","Gille, Ginger Snaps","2.00 x 6.0 cookies",280.00,,,,,,,,,,,,,,,0.00,,,0.00,,0.00,,,,0.00,,270.00,,44.00,44.00,0.00,,,,22.00,22.00,9.00,0.00,,,4.00,0.00,,,,,,,,,,,,,,,4.00,,,,,"Sweets"
2026-05-01,"Uncategorized","Cocktails, Fruit Punch, Alcoholic","4.00 cup",853.01,78.54,0.00,5.91,0.00,789.14,0.22,0.09,0.74,0.20,0.36,0.00,64.11,0.89,35.62,0.00,0.07,1.07,56.98,0.36,1.84,46.30,1.88,37.90,471.27,0.71,34.41,0.66,76.23,77.04,0.71,0.36,0.36,0.00,66.75,31.20,0.43,0.00,0.05,0.15,0.03,0.00,0.07,0.07,0.00,0.00,0.09,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,"Beverages"
2026-05-01,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-05-01,"Breakfast","Quiche","1.00 full recipe",812.42,0.00,0.00,1244.79,26.39,470.79,0.47,2.24,2.02,4.60,1.09,3.33,531.15,2143.49,27.03,261.00,8.91,1334.55,844.50,0.51,13.88,271.95,2.61,678.65,2128.78,96.63,6547.27,5.70,30.27,37.34,6.93,5.79,1.14,0.00,18.30,0.00,37.47,1149.00,12.32,4.77,13.01,0.00,0.47,0.34,0.11,0.02,4.15,0.45,3.68,0.98,1.08,2.49,3.88,3.23,1.33,2.38,82.37,2.18,0.58,1.86,2.78,""
2026-05-01,"Lunch","M&M, Chocolate Candies, Milk Chocolate","1.00 pack",230.00,,,,,,,,,,,,,,,0.00,,,52.00,,0.72,,,,188.00,,35.00,,34.00,35.00,1.00,,,,31.00,29.00,9.00,2.50,,,6.00,0.00,,,,,,,,,,,,,,,2.00,,,,,"Sweets"
2026-05-01,"Lunch","Smoothie, Fruit, Made without Dairy Products","1.00 cup",112.55,0.00,0.00,5.55,14.95,185.69,0.10,0.07,0.76,0.40,0.16,0.00,41.21,4.30,47.56,0.00,0.59,9.08,24.04,0.10,0.50,27.35,0.33,34.59,367.91,0.47,5.49,0.18,24.05,27.49,3.22,2.27,0.95,1.41,19.08,0.00,0.74,0.00,0.11,0.26,0.10,0.00,0.09,0.09,0.00,0.00,0.17,0.00,0.17,0.01,0.03,0.02,0.05,0.04,0.01,0.03,1.29,0.03,0.01,0.02,0.04,"Fruits and Fruit Juices"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Custom Food, Paneer Masala w/ 2 Medium Parathas","1.00 Plate",750.00,,,,,,,,,,,,,,,,,,,,,,,,,,1100.00,,59.00,64.00,5.00,,,,,,43.00,,,,,,,,,,,,,,,,,,,,26.00,,,,,"Meals, Entrees, and Sidedishes"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Breakfast","Almond Milk, Plain, Original, Unsweetened","1.00 cup",36.60,0.00,0.00,29.74,59.83,237.65,0.00,0.08,0.18,0.02,0.00,0.83,0.00,100.04,0.00,90.47,8.11,0.00,422.11,0.05,0.71,17.08,0.11,73.20,75.64,0.00,146.40,0.41,0.81,0.83,0.00,0.00,0.00,0.17,0.00,0.00,2.98,0.00,1.78,0.67,0.25,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.01,0.03,0.05,0.09,0.04,0.01,0.07,1.34,0.04,0.01,0.03,0.05,"Beverages"
2026-05-02,"Breakfast","Beverages, Coffee, Instant, Regular, Powder","1.00 tsp",3.53,,31.42,,,0.03,0.00,0.00,0.28,0.00,0.00,,,,,,,0.02,1.41,0.00,0.04,3.27,0.02,3.03,35.35,0.13,0.37,0.00,0.75,0.75,,,,,,,0.01,,0.00,0.00,0.00,,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,"Beverages"
2026-05-02,"Breakfast","Sugar","0.70 tbsp",33.86,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.18,0.05,0.09,0.00,8.75,8.75,0.00,0.00,0.00,0.00,8.73,8.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sweets"
2026-05-02,"Breakfast","Gille, Ginger Snaps","1.50 x 6.0 cookies",210.00,,,,,,,,,,,,,,,0.00,,,0.00,,0.00,,,,0.00,,202.50,,33.00,33.00,0.00,,,,16.50,16.50,6.75,0.00,,,3.00,0.00,,,,,,,,,,,,,,,3.00,,,,,"Sweets"
2026-05-02,"Lunch","Goat + rice 1","1.40 Plate",1197.00,,,,,,,,,,,,,,,,,,,,,,,,,,2310.00,,81.20,85.40,4.20,,,,,,39.90,,,,,,,,,,,,,,,,,,,,98.00,,,,,""
2026-05-02,"Lunch","Premier Protein, Protein Shake, CafÃ© Latte, 5g Carbs","1.00 x 11.0 fl oz",160.00,,95.00,,,285.30,0.60,0.65,4.80,1.50,0.85,1.20,200.00,230.00,46.00,240.00,3.80,30.00,650.00,0.25,1.80,90.00,0.60,550.00,260.00,14.00,220.00,2.80,3.00,5.00,2.00,,,,1.00,0.00,3.00,20.00,,,1.00,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-05-02,"Lunch","Lindt, Dark Chocolate, 90% Cocoa","1.00 x 3.0 pieces",200.00,,,,,,,,,,,,,0.60,,0.00,,,18.00,,2.00,,,,457.00,,5.00,,4.00,9.00,5.00,,,,2.00,2.00,16.00,0.00,,,10.00,0.00,,0.01,,,,,0.36,,,,,,,,4.00,,,,,"Sweets"
2026-05-03,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Breakfast","Premier Protein, Protein Shake, CafÃ© Latte, 5g Carbs","1.00 x 11.0 fl oz",160.00,,95.00,,,285.30,0.60,0.65,4.80,1.50,0.85,1.20,200.00,230.00,46.00,240.00,3.80,30.00,650.00,0.25,1.80,90.00,0.60,550.00,260.00,14.00,220.00,2.80,3.00,5.00,2.00,,,,1.00,0.00,3.00,20.00,,,1.00,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-05-03,"Breakfast","Swad, Poha Thick, Flattened Rice","2.50 x 0.5 cup",450.00,,,,,,,,,,,,,0.00,0.00,0.00,,,12.50,,5.00,,,,267.50,,25.00,,92.50,97.50,5.00,,,,0.00,0.00,2.50,0.00,,,0.00,0.00,,,,,,,,,,,,,,,10.00,,,,,"Snacks"
2026-05-03,"Breakfast","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Breakfast","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Breakfast","Halos, California Mandarins","1.00 Mandarin",47.00,,,,,74.95,0.05,0.03,0.33,0.19,0.07,,14.08,180.00,23.40,,0.18,,25.00,0.04,0.13,10.56,0.03,17.60,146.08,0.09,2.00,0.06,10.40,12.00,1.60,,,0.84,9.30,,0.27,0.00,0.05,0.06,0.03,,0.02,,,,0.04,,,0.00,0.01,0.01,0.02,0.03,0.00,0.02,0.71,0.01,0.00,0.01,0.02,"Fruits and Fruit Juices"
2026-05-03,"Lunch","Sabatino's, Chicken Florentine","5.00 x 5.0 oz",850.00,,,,,,,,,,,,,,,0.00,,,370.00,,5.00,,,,1540.00,,3150.00,,10.00,10.00,0.00,,,,5.00,0.00,45.00,400.00,,,25.00,0.00,,,,,,,,,,,,,,,95.00,,,,,"Meals, Entrees, and Sidedishes"
2026-05-03,"Lunch","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-03,"Dinner","Saffron Road, Chicken Biryani, 400 Cal","0.80 x 10.0 oz",320.00,,,,,,,,,,,,,72.00,1.92,0.00,,,75.20,,1.60,,,,342.40,,504.00,,42.40,43.20,0.80,,,,3.20,0.00,10.40,40.00,,,1.60,0.00,,,,,,,,,,,,,,,15.20,,,,,"Meals, Entrees, and Sidedishes"
2026-05-03,"Dinner","Deep Indian Gourmet, Pakora Onion","2.00 x 2.0 Pieces",340.00,,,,,,,,,,,,,,,0.00,,,60.00,,3.60,,,,360.00,,620.00,,24.00,28.00,4.00,,,,2.00,0.00,20.00,0.00,,,6.00,0.00,,,,,,,,,,,,,,,10.00,,,,,"Ethnic Foods"
2026-05-03,"Snacks","Lindt, Dark Chocolate, 90% Cocoa","40.00 g",266.67,,,,,,,,,,,,,0.80,,0.00,,,24.00,,2.67,,,,609.33,,6.67,,5.33,12.00,6.67,,,,2.67,2.67,21.33,0.00,,,13.33,0.00,,0.01,,,,,0.48,,,,,,,,5.33,,,,,"Sweets"
2026-05-04,"Uncategorized","Lindt, Dark Chocolate, 90% Cocoa","1.70 x 3.0 pieces",340.00,,,,,,,,,,,,,1.02,,0.00,,,30.60,,3.40,,,,776.90,,8.50,,6.80,15.30,8.50,,,,3.40,3.40,27.20,0.00,,,17.00,0.00,,0.02,,,,,0.62,,,,,,,,6.80,,,,,"Sweets"
2026-05-04,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-05-04,"Breakfast","Pepperidge Farm, Milano Cookie Packs, Double Dark Chocolate","1.00 Pack",140.00,,,,,,,,,,,,,,,0.00,,,10.00,,1.30,,,,70.00,,35.00,,16.50,17.00,0.50,,,,9.00,9.00,7.00,2.50,,,4.00,0.00,,,,,,,,,,,,,,,1.00,,,,,"Sweets"
2026-05-04,"Breakfast","Swad, Poha Thick, Flattened Rice","1.50 x 0.5 cup",270.00,,,,,,,,,,,,,0.00,0.00,0.00,,,7.50,,3.00,,,,160.50,,15.00,,55.50,58.50,3.00,,,,0.00,0.00,1.50,0.00,,,0.00,0.00,,,,,,,,,,,,,,,6.00,,,,,"Snacks"
2026-05-04,"Breakfast","Nabisco ,Ritz Crackers, Original","8.00 each",137.00,0.00,0.00,7.95,52.74,2.02,0.17,0.08,1.25,0.08,0.01,0.00,37.86,0.00,0.00,0.00,1.16,2.94,32.00,0.03,0.80,5.01,0.14,20.04,16.00,2.93,208.29,0.13,15.51,16.07,0.56,0.28,0.29,13.73,1.75,1.70,7.15,0.00,3.51,1.34,1.86,0.03,0.29,0.29,0.00,0.00,1.06,0.00,1.06,0.04,0.05,0.07,0.14,0.04,0.04,0.10,2.02,0.06,0.02,0.06,0.08,"Snacks"
2026-05-04,"Breakfast","Premier Protein, Protein Shake, CafÃ© Latte, 5g Carbs","1.00 x 11.0 fl oz",160.00,,95.00,,,285.30,0.60,0.65,4.80,1.50,0.85,1.20,200.00,230.00,46.00,240.00,3.80,30.00,650.00,0.25,1.80,90.00,0.60,550.00,260.00,14.00,220.00,2.80,3.00,5.00,2.00,,,,1.00,0.00,3.00,20.00,,,1.00,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-05-04,"Lunch","Yogurt, Plain, Whole Milk","0.70 cup",132.06,0.00,0.00,8.82,0.00,146.24,0.09,0.42,0.23,0.67,0.08,0.63,12.01,83.04,0.86,53.37,0.10,0.34,217.81,0.01,0.00,18.87,0.00,173.22,281.27,3.77,72.03,0.74,9.54,9.55,0.00,0.00,0.00,0.00,8.27,0.00,7.68,24.01,1.50,0.22,3.97,0.12,0.05,0.05,0.00,0.00,0.14,0.00,0.14,0.05,0.15,0.32,0.60,0.53,0.17,0.32,6.55,0.24,0.03,0.30,0.49,"Dairy and Egg Products"
2026-05-04,"Lunch","Paratha Methi, Vadial Quick Treat","1.00 piece",300.00,,,,,,,,,,,,,0.00,1.20,0.00,,,58.00,,6.00,,,,117.00,,690.00,,46.00,50.00,4.00,,,,3.00,0.00,8.00,0.00,,,3.00,0.00,,,,,,,,,,,,,,,7.00,,,,,"Baked Products"
2026-05-04,"Lunch","Boiled Eggs","2.00 medium",136.40,0.00,0.00,0.00,0.00,65.67,0.06,0.45,0.06,1.23,0.11,0.98,38.72,131.41,0.00,76.56,0.91,0.26,44.00,0.01,1.05,8.80,0.02,151.36,110.88,27.10,109.12,0.92,0.98,0.99,0.00,0.00,0.00,0.00,0.99,0.00,9.34,328.24,3.59,1.24,2.87,0.00,0.06,0.02,0.03,0.00,1.16,0.13,1.02,0.26,0.26,0.60,0.95,0.80,0.34,0.59,11.07,0.53,0.13,0.45,0.67,"Dairy and Egg Products"
2026-05-04,"Dinner","Chicken 65 home","0.60 full recipe",1166.98,0.00,0.00,66.91,44.53,479.30,0.75,1.50,79.59,11.40,7.67,1.51,4.73,85.06,1.49,17.97,3.72,2.69,122.98,0.38,5.48,246.70,0.65,1755.69,2767.73,188.05,1777.45,6.33,35.33,36.80,1.47,0.97,0.22,3.27,2.12,0.00,23.09,684.68,8.62,5.18,7.44,0.09,0.32,0.18,0.05,0.03,4.13,0.00,3.91,2.11,7.49,9.89,16.70,19.33,5.24,8.16,202.25,9.03,2.53,7.27,10.48,""
2026-05-04,"Dinner","Gits, Ready Meals, Veg Biryani","1.00 pack",420.00,,,,,,,,,,,,,,,,,,220.00,,0.80,,,,0.00,,1360.00,,60.00,61.00,1.00,,,,0.00,,16.00,10.00,,,5.00,0.00,,,,,,,,,,,,,,,8.00,,,,,"Meals, Entrees, and Sidedishes"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","McDonald's, McFlurry, Oreo","1.00 regular - 12 fl oz",511.81,0.00,4.06,22.80,62.38,124.40,0.21,0.58,1.00,1.03,0.10,0.96,33.56,262.74,2.46,8.21,1.22,3.20,334.43,0.12,1.21,40.25,0.16,235.09,539.90,6.03,260.29,1.69,80.47,82.06,1.58,0.67,0.91,7.93,57.88,44.42,16.12,55.35,5.62,1.53,7.79,0.33,0.40,0.40,0.00,0.00,1.02,0.00,1.02,0.08,0.26,0.55,0.90,0.47,0.25,0.52,11.25,0.48,0.25,0.51,0.65,"Fast Foods"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-05,"Breakfast","Home coffee","1.00 full recipe",168.31,0.00,125.68,1.06,0.00,360.75,0.07,0.26,1.27,0.52,0.08,1.10,2.62,120.00,0.33,199.98,0.05,0.50,389.99,0.02,0.21,39.50,0.07,257.12,541.57,10.56,127.24,1.43,18.14,18.14,0.00,0.00,0.00,0.00,15.09,8.73,4.45,16.38,0.99,0.17,2.49,0.15,0.02,0.01,0.00,0.00,0.11,0.00,0.10,0.19,0.31,0.67,1.30,1.14,0.28,0.52,13.77,0.66,0.24,0.45,0.73,""
